, Count, Minimum, Maximum, Average, Median, Standard Deviation, Variance, 25th Percentile, 75th Percentile, Avg. of Upper 25 %,  Avg. of Lower 25 %, Avg. of First 25 %, Avg. of Last 25 %, Slope, Intercept, Average Relative Error
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14, 39, 183, 10983, 3898.3846153846152, 4083, 3638.3583965660046, 13237651.821862349, 483, 7683, 9516.3333333333339, 249.66666666666666, 9516.3333333333339, 303, -299.08906882591094, 9581.076923076922, 0.878483238442928
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15, 36, 183, 10983, 3316.3333333333335, 2283, 3478.2590062106815, 12098285.714285716, 483, 4083, 7916.333333333333, 249.66666666666666, 7916.333333333333, 249.66666666666666, -288.33976833976834, 8362.2792792792789, 0.762795693591084
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16, 34, 183, 10983, 3421.2352941176468, 2583, 3525.5788010414612, 12429705.882352946, 483, 4383, 8920.5, 295.5, 8920.5, 316.33333333333331, -323.83498854087082, 8764.5126050420149, 0.836666544024069
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17, 36, 183, 10983, 4349.666666666667, 3483, 3872.3931323444644, 14995428.571428573, 483, 7383, 9383, 316.33333333333331, 9383, 316.33333333333331, -351.19691119691117, 10495.612612612613, 0.91298884543301884
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18, 38, 183, 10983, 4027.7368421052633, 2583, 3830.3692129159854, 14671728.307254624, 183, 7383, 9383, 183, 9383, 243, -322.19061166429589, 9988.2631578947367, 0.87379880043652647
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19, 38, 183, 10683, 4390.894736842105, 3333, 4031.85837233479, 16255881.934566144, 783, 7083, 10283, 183, 9483, 243, -338.7350913666703, 10657.493927125506, 0.87171957998055738
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20, 40, 183, 10983, 3858, 3183, 3590.8537660604852, 12894230.76923077, 783, 5883, 9333, 333, 9333, 333, -287.05440900562854, 9455.5609756097565, 0.87336464484933951
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 21, 36, 183, 10983, 3658, 1983, 3699.6042259370697, 13687071.428571425, 483, 7683, 9149.6666666666661, 316.33333333333331, 9149.6666666666661, 316.33333333333331, -325.984555984556, 9362.72972972973, 0.8618000113279809
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 22, 33, 183, 10983, 3528.4545454545455, 1383, 3672.0303400410266, 13483806.818181816, 183, 7683, 8920.5, 183, 8920.5, 183, -352.23930481283423, 9164.2834224598937, 0.860349121792703
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 23, 36, 183, 10983, 3783, 2583, 3709.755479042482, 13762285.714285715, 183, 7383, 8983, 183, 8983, 183, -332.66409266409266, 9604.6216216216217, 0.89257406028706476
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 24, 39, 183, 10983, 3798.3846153846152, 2283, 3683.8579935441585, 13570809.716599192, 483, 7683, 9516.3333333333339, 249.66666666666666, 9516.3333333333339, 273, -301.94331983805665, 9535.3076923076915, 0.87335023766714537
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 25, 39, 183, 10983, 4313.7692307692305, 4083, 3762.4287960497177, 14155870.445344128, 483, 7383, 9383, 316.33333333333331, 9383, 333, -316.70040485829958, 10331.076923076922, 0.92109412043622574
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 26, 40, 183, 10983, 4120.5, 2883, 3807.59615263206, 14497788.461538464, 483, 7383, 9183, 303, 9183, 303, -309.59662288930582, 10157.634146341465, 0.90355225224145685
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 27, 37, 183, 10983, 3661.3783783783783, 3783, 3312.4458180168467, 10972297.297297297, 1083, 3783, 8783, 316.33333333333331, 8783, 393, -285.06401137980083, 8792.5305832147933, 0.86774334691337607
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 28, 38, 183, 10983, 3751.4210526315787, 2583, 3365.1717970006512, 11324381.22332859, 483, 4683, 8783, 283, 8783, 303, -285.2609694714958, 9028.748987854251, 0.8874362897832192
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 29, 39, 183, 10983, 3590.6923076923076, 2283, 3502.28381243354, 12265991.902834011, 483, 5583, 8583, 316.33333333333331, 8583, 333, -279.65587044534414, 8904.1538461538476, 0.82887408081050229
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 30, 37, 183, 10983, 3669.4864864864867, 1983, 3636.1733672580517, 13221756.756756758, 783, 7683, 9149.6666666666661, 183, 9149.6666666666661, 303, -310.17069701280229, 9252.5590327169284, 0.852543295719496
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 31, 36, 183, 10983, 3474.6666666666665, 1983, 3616.7368876220057, 13080785.714285713, 483, 5283, 8449.6666666666661, 183, 8449.6666666666661, 183, -309.45945945945948, 8890.2072072072078, 0.81263715075030452
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 32, 37, 183, 10983, 3304.6216216216217, 1683, 3853.867835992472, 14852297.297297299, 1083, 7683, 9516.3333333333339, 316.33333333333331, 9516.3333333333339, 453, -298.36415362731151, 8675.17638691323, 0.70226937479358553
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 33, 40, 183, 10983, 3858, 3183, 3590.8537660604852, 12894230.76923077, 783, 5883, 9333, 333, 9333, 333, -287.05440900562854, 9455.5609756097565, 0.87336464484933951
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 34, 34, 183, 10983, 3994.7647058823532, 2283, 3840.1203189706339, 14746524.064171122, 483, 7683, 9745.5, 295.5, 9745.5, 316.33333333333331, -363.02521008403363, 9984.6806722689071, 0.88623647892577406
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 35, 34, 183, 10983, 3941.8235294117649, 2283, 3887.9080335066242, 15115828.877005346, 183, 7683, 9745.5, 183, 9745.5, 249.66666666666666, -367.33384262796028, 10002.83193277311, 0.885228999100494
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 36, 39, 183, 10983, 3844.5384615384614, 2283, 3645.2287044426048, 13287692.30769231, 483, 7683, 9516.3333333333339, 283, 9516.3333333333339, 303, -299.02834008097165, 9526.076923076922, 0.87481956935262417
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 37, 36, 183, 10983, 3966.3333333333335, 2583, 3736.8818170080945, 13964285.714285716, 783, 7683, 9516.3333333333339, 283, 9516.3333333333339, 349.66666666666669, -333.20463320463318, 9797.4144144144138, 0.88252357582280849
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 38, 36, 183, 10983, 4083, 4383, 3774.349518223542, 14245714.285714284, 483, 7683, 9516.3333333333339, 316.33333333333331, 9516.3333333333339, 316.33333333333331, -338.22393822393821, 10001.918918918918, 0.89134828485008988
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 39, 32, 183, 10983, 3595.5, 1683, 4072.7853669400856, 16587580.64516129, 483, 7683, 9745.5, 295.5, 9745.5, 295.5, -380.38856304985336, 9491.5227272727279, 0.76763457284760817
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 40, 37, 183, 10983, 4245.1621621621625, 3783, 3829.2261585042179, 14662972.97297297, 783, 7383, 9383, 249.66666666666666, 9383, 303, -338.47795163584647, 10337.7652916074, 0.91546724233214039
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 41, 35, 183, 10983, 4134.4285714285716, 2283, 3833.9329697852991, 14699042.016806724, 783, 7383, 9633, 295.5, 9633, 349.66666666666669, -352.18487394957981, 10121.571428571428, 0.8860162081441445
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 42, 36, 183, 10983, 3716.3333333333335, 1983, 3882.5617463584163, 15074285.714285715, 183, 7383, 9383, 183, 9383, 183, -342.0849420849421, 9702.81981981982, 0.86169614865596644
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 43, 38, 183, 10983, 4019.8421052631579, 1983, 3944.4398809457662, 15558605.974395448, 183, 7383, 9383, 183, 9383, 183, -329.90480358901414, 10123.08097165992, 0.86392005054063814
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 44, 39, 183, 10983, 4144.5384615384619, 3483, 3845.682157311071, 14789271.255060732, 783, 7383, 9383, 183, 9383, 243, -320.64777327935229, 10236.846153846156, 0.90375983073521693
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 45, 38, 183, 10983, 3467.2105263157896, 3033, 3543.4390316043277, 12555960.170697015, 483, 4683, 8183, 216.33333333333334, 8183, 273, -284.27617901302114, 8726.319838056681, 0.7948734059097452
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 46, 37, 183, 10983, 3896.5135135135133, 1983, 3805.4903438002257, 14481756.75675676, 483, 7383, 9383, 316.33333333333331, 9383, 393, -328.80512091038406, 9815.0056899004267, 0.87470170199913055
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 47, 38, 183, 10983, 3925.1052631578946, 3183, 3657.4715516026044, 13377098.150782362, 483, 7683, 9516.3333333333339, 316.33333333333331, 9516.3333333333339, 393, -308.63332968596126, 9634.8218623481771, 0.87940856778066079
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 48, 31, 183, 10983, 3918.483870967742, 1983, 4050.80637133701, 16409032.258064516, 783, 7383, 9954.42857142857, 183, 9954.42857142857, 258, -407.17741935483872, 10026.145161290322, 0.83524681528662437
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 49, 38, 183, 10983, 4288.2631578947367, 3783, 3834.336150190803, 14702133.71266003, 783, 7383, 9383, 249.66666666666666, 9383, 303, -330.23306707517236, 10397.574898785424, 0.91606798503350229
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 50, 35, 183, 10983, 3663, 1983, 3625.0598372343334, 13141058.823529411, 783, 5283, 8845.5, 183, 8845.5, 249.66666666666666, -322.43697478991595, 9144.4285714285725, 0.8307084255021806
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 1, 45, 52, 8052, 2425.3333333333335, 1352, 2518.783977889475, 6344272.7272727275, 252, 4852, 6015.636363636364, 106.54545454545455, 6015.636363636364, 160.33333333333334, -175.69169960474309, 6290.5507246376819, 0.83928554538425815
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 2, 45, 52, 8052, 2560.8888888888887, 852, 2662.1780404758651, 7087191.9191919174, 852, 3852, 6579.272727272727, 161.09090909090909, 6579.272727272727, 218.66666666666666, -185.98155467720684, 6652.4830917874388, 0.84188864790984
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 3, 43, 52, 8052, 2733.3953488372094, 2352, 2600.2981343678471, 6761550.3875969052, 152, 4652, 6452, 102, 6322, 106.54545454545455, -196.64753850800363, 6862.9936575052852, 0.90171776605883858
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 4, 43, 52, 8052, 2363.6279069767443, 2152, 2414.0668415338323, 5827718.7153931325, 252, 3352, 5912, 92, 5912, 106.54545454545455, -178.2996073693748, 6107.9196617336147, 0.86008639507830942
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 5, 47, 52, 8052, 2507.31914893617, 2052, 2603.8273260252454, 6779916.74375578, 252, 3352, 6488.363636363636, 88.36363636363636, 6488.363636363636, 102, -175.68223866790009, 6548.010638297872, 0.85583334252837717
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 6, 49, 52, 8052, 2568.3265306122448, 1252, 2600.9090509197858, 6764727.891156462, 352, 3552, 6385.333333333333, 127, 6385.333333333333, 144.30769230769232, -168.92857142857142, 6622.6122448979586, 0.86127278663837536
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 7, 48, 52, 8052, 2631.1666666666665, 2352, 2535.8668276106077, 6430620.5673758881, 252, 4652, 6068.666666666667, 118.66666666666667, 6068.666666666667, 118.66666666666667, -168.5193226226661, 6591.3707482993195, 0.86557079720892172
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 8, 45, 52, 8052, 2692, 2152, 2486.2713959955081, 6181545.4545454523, 852, 4352, 6033.818181818182, 142.90909090909091, 6033.818181818182, 202, -177.50988142292491, 6597.217391304348, 0.87930005456529958
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 9, 46, 52, 5752, 2073.7391304347825, 1552, 2088.0520474013583, 4359961.3526570052, 252, 2852, 5224.727272727273, 88.36363636363636, 5224.727272727273, 102, -144.39716312056737, 5322.6753006475483, 0.86160681606465273
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 10, 44, 52, 7952, 2406.5454545454545, 1352, 2593.0546362780415, 6723932.3467230452, 352, 3252, 6188.363636363636, 133.81818181818181, 6188.363636363636, 133.81818181818181, -183.62226920366456, 6354.424242424242, 0.82739198455042917
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 11, 46, 52, 8052, 2534.608695652174, 2352, 2576.5872646520538, 6638801.9323671525, 352, 3352, 6333.818181818182, 133.81818181818181, 6333.818181818182, 152, -177.81066913351836, 6535.3487511563371, 0.85802583469548666
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 12, 46, 52, 8052, 2260.695652173913, 1652, 2565.1360013289759, 6579922.7053140085, 352, 2752, 6161.090909090909, 79.272727272727266, 6161.090909090909, 102, -171.19950662966389, 6112.68455134135, 0.80252518268798789
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 13, 44, 52, 8052, 2522.4545454545455, 2152, 2656.9417237619705, 7059339.3234672314, 352, 3352, 6488.363636363636, 115.63636363636364, 6488.363636363636, 115.63636363636364, -189.4644115574348, 6595.939393939394, 0.83902553260660317
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 14, 45, 52, 8052, 2669.7777777777778, 2352, 2655.3795216579497, 7051040.4040404018, 252, 3452, 6588.363636363636, 106.54545454545455, 6588.363636363636, 118.66666666666667, -190.01317523056653, 6850.0676328502414, 0.88329002663755751
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 15, 48, 52, 8052, 2416.5833333333335, 1502, 2482.2338586599803, 6161484.9290780155, 352, 3252, 6002, 143.66666666666666, 6002, 143.66666666666666, -163.5855405992184, 6260.8435374149658, 0.85125663093036241
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 16, 47, 52, 5952, 2371.1489361702129, 2352, 2173.9203515140803, 4725929.6947271032, 352, 3552, 5515.636363636364, 106.54545454545455, 5515.636363636364, 127, -151.69981498612395, 5860.244680851064, 0.91546278646296753
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 17, 49, 52, 8052, 2558.1224489795918, 1452, 2611.3061995919234, 6818920.0680272132, 252, 4452, 6385.333333333333, 85.333333333333329, 6385.333333333333, 98.15384615384616, -171.58163265306123, 6676.0816326530621, 0.88147668676464175
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 18, 43, 52, 8052, 2575.2558139534885, 2152, 2564.9503113447968, 6578970.0996677708, 152, 3452, 6442, 102, 6442, 106.54545454545455, -191.42253095741466, 6595.1289640591967, 0.87814873816782635
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 19, 46, 52, 8052, 2695.478260869565, 2352, 2588.8351884293911, 6702067.63285024, 352, 3452, 6588.363636363636, 161.09090909090909, 6588.363636363636, 177, -181.07924761023745, 6769.761332099908, 0.88146079349390483
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 20, 50, 52, 8052, 2452, 1602, 2600.6278676739666, 6763265.3061224427, 252, 3352, 6310.333333333333, 85.333333333333329, 6310.333333333333, 98.15384615384616, -164.68667466986795, 6486.8235294117649, 0.8521566376701557
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 21, 47, 52, 8052, 2598.8085106382978, 2152, 2553.8420386129724, 6522109.1581868622, 152, 4552, 6142.909090909091, 106.54545454545455, 6142.909090909091, 110.33333333333333, -174.4218316373728, 6610.510638297872, 0.87694321382937268
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 22, 47, 52, 8052, 2541.3617021276596, 1952, 2510.606547408951, 6303145.2358926926, 252, 4352, 6033.818181818182, 124.72727272727273, 6033.818181818182, 135.33333333333334, -169.78492136910268, 6446.4148936170213, 0.85980263309023819
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 23, 45, 52, 8052, 2374.2222222222222, 1352, 2649.0897998514074, 7017676.76767677, 352, 2452, 6497.454545454545, 124.72727272727273, 6497.454545454545, 143.66666666666666, -178.78787878787878, 6307.5555555555547, 0.78572737086590982
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 24, 46, 52, 8052, 2682.4347826086955, 2352, 2556.6357725397552, 6536386.4734299518, 352, 4552, 6142.909090909091, 142.90909090909091, 6142.909090909091, 177, -179.15510329941412, 6713.4246068455132, 0.88469808747689294
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 25, 45, 52, 8052, 2585.3333333333335, 1652, 2718.6226459200057, 7390909.0909090927, 252, 3552, 6642.909090909091, 115.63636363636364, 6642.909090909091, 127, -191.98945981554678, 6809.101449275362, 0.86029225351542049
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 26, 48, 52, 8052, 2404.0833333333335, 1702, 2468.6967518272209, 6094463.6524822712, 152, 3252, 5893.666666666667, 110.33333333333333, 5893.666666666667, 110.33333333333333, -162.10920538428138, 6213.649659863946, 0.84515416120095022
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 27, 45, 52, 7752, 2392, 2152, 2411.1860529246146, 5813818.1818181816, 352, 4052, 5733.818181818182, 124.72727272727273, 5733.818181818182, 160.33333333333334, -168.12911725955203, 6090.8405797101441, 0.83871327923643657
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 28, 47, 52, 7852, 2449.872340425532, 1852, 2450.77533088596, 6006299.7224791879, 352, 4252, 5888.363636363636, 124.72727272727273, 5888.363636363636, 143.66666666666666, -165.17113783533765, 6248.8085106382978, 0.85392390231254467
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 29, 48, 52, 5552, 1991.5833333333333, 1152, 1957.6081349261597, 3832229.6099290773, 352, 2452, 4777, 143.66666666666666, 4777, 143.66666666666666, -128.53343465045592, 5012.1190476190477, 0.84496121550930747
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 30, 50, 52, 8052, 2420, 1752, 2540.9655885999287, 6456506.1224489808, 352, 3652, 6277, 135.33333333333334, 6277, 152, -159.72148859543819, 6333.176470588236, 0.83963022802208442
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 31, 45, 52, 8052, 2554.2222222222222, 2152, 2472.4379658445418, 6112949.4949494954, 252, 4352, 6070.181818181818, 115.63636363636364, 6070.181818181818, 143.66666666666666, -178.66930171277997, 6484.9468599033817, 0.90082031540689744
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 32, 48, 52, 7952, 2320.75, 1252, 2528.4892680656972, 6393257.978723404, 352, 2952, 6035.333333333333, 143.66666666666666, 6035.333333333333, 160.33333333333334, -162.57598784194528, 6141.2857142857138, 0.81030150425748315
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 33, 47, 52, 8052, 2522.2127659574467, 1452, 2638.0917752451478, 6959528.2146160956, 352, 3452, 6588.363636363636, 133.81818181818181, 6588.363636363636, 152, -177.05827937095282, 6594.5531914893618, 0.84685787103457544
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 34, 43, 52, 8052, 2656.6511627906975, 2152, 2729.726437398871, 7451406.4230343318, 152, 3552, 6952, 102, 6952, 124.72727272727273, -202.26517668378133, 6904.2198731501057, 0.8656530639983413
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 35, 44, 52, 8052, 2470.181818181818, 1552, 2493.3654036143207, 6216871.0359408055, 352, 3952, 5815.636363636364, 133.81818181818181, 5815.636363636364, 161.09090909090909, -176.61733615221988, 6267.454545454546, 0.82790164636085861
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 36, 48, 52, 8052, 2460.3333333333335, 1552, 2628.5529821827531, 6909290.7801418444, 152, 3752, 6377, 110.33333333333333, 6377, 110.33333333333333, -172.79635258358664, 6521.04761904762, 0.84701625124732827
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 37, 45, 52, 7852, 2327.5555555555557, 1852, 2572.7731373289826, 6619161.6161616156, 352, 3752, 6288.363636363636, 124.72727272727273, 6288.363636363636, 143.66666666666666, -175.94202898550725, 6198.2801932367147, 0.8067246109646532
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 38, 43, 52, 8052, 2140.3720930232557, 1352, 2338.3153584136453, 5467718.7153931344, 252, 4752, 5742, 92, 5522, 124.72727272727273, -165.40320144971307, 5613.83932346723, 0.78889925178065567
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 39, 47, 52, 8052, 2554.127659574468, 2152, 2550.7449348139826, 6506299.7224791888, 252, 3452, 6315.636363636364, 106.54545454545455, 6315.636363636364, 118.66666666666667, -173.53145235892691, 6545.3510638297867, 0.87012207453439094
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 40, 48, 52, 8052, 2595.75, 1802, 2623.4544588904796, 6882513.29787234, 352, 3552, 6385.333333333333, 118.66666666666667, 6385.333333333333, 118.66666666666667, -175.1465479808945, 6711.6938775510207, 0.87359909681612691
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 41, 41, 52, 8052, 2412.9756097560976, 2452, 2469.1980528888812, 6096939.0243902411, 652, 2452, 6192, 52, 6192, 161.09090909090909, -184.54703832752614, 6103.9163763066208, 0.80159354111262227
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 42, 47, 52, 8052, 2437.1063829787236, 1052, 2644.7633841237757, 6994773.3580018459, 252, 3352, 6579.272727272727, 70.181818181818187, 6579.272727272727, 85.333333333333329, -176.27197039777982, 6491.36170212766, 0.83512353010346363
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 43, 49, 52, 8052, 2511.1836734693879, 2152, 2505.8197566986382, 6279132.6530612232, 352, 4452, 5952, 127, 5952, 144.30769230769232, -162.98979591836735, 6422.9387755102043, 0.86378570432243718
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 44, 46, 52, 8052, 2488.9565217391305, 2152, 2528.975084069712, 6395714.9758454068, 252, 3452, 6170.181818181818, 106.54545454545455, 6170.181818181818, 118.66666666666667, -174.91828553808202, 6424.6179463459757, 0.86189778824199381
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 45, 47, 52, 8052, 2503.0638297872342, 1252, 2543.6940221744208, 6470379.2784458837, 352, 3552, 6224.727272727273, 133.81818181818181, 6224.727272727273, 152, -167.77289546716003, 6361.8404255319147, 0.81784633164761478
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 46, 48, 52, 8052, 2491.5833333333335, 1652, 2578.8616640427822, 6650527.4822695078, 352, 4652, 6068.666666666667, 102, 6068.666666666667, 102, -171.20603560573164, 6514.925170068027, 0.86384956898101217
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 47, 46, 52, 8052, 2465.0434782608695, 1252, 2516.7535257109989, 6334048.3091787435, 352, 3552, 6188.363636363636, 106.54545454545455, 6188.363636363636, 127, -173.91304347826087, 6378.086956521739, 0.860314777584224
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 48, 41, 52, 8052, 2730.0487804878048, 1752, 2753.9528132415371, 7584256.0975609766, 352, 3552, 6902, 132, 6902, 152, -216.02787456445992, 7050.6062717770037, 0.88299551404282151
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 49, 46, 52, 8052, 2280.2608695652175, 1052, 2538.036252562928, 6441628.0193236712, 152, 3552, 6033.818181818182, 106.54545454545455, 6033.818181818182, 110.33333333333333, -172.6981190255936, 6165.9685476410741, 0.83416894206909786
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=10} Run 50, 47, 52, 8052, 2037.1063829787233, 752, 2151.7413295529273, 4629990.7493061982, 352, 3952, 5361.090909090909, 124.72727272727273, 5142.909090909091, 143.66666666666666, -139.91674375578168, 5255.1914893617022, 0.79490843367172381
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 1, 36, 16, 9816, 2960.4444444444443, 1616, 3289.6760104861783, 10821968.253968259, 316, 5016, 7682.666666666667, 38.222222222222221, 7682.666666666667, 127.11111111111111, -278.04375804375803, 7826.21021021021, 0.79294492301075026
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 2, 41, 16, 9816, 2889.1707317073169, 2616, 3118.254671306041, 9723512.1951219458, 416, 5216, 7516, 56, 7256, 88.727272727272734, -229.54703832752614, 7480.1114982578392, 0.777628421785908
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 3, 39, 16, 7616, 2554.4615384615386, 1016, 2725.3792961150039, 7427692.3076923126, 216, 5216, 6816, 104.88888888888889, 6816, 116, -214.69635627530366, 6633.6923076923085, 0.806749667796579
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 4, 37, 16, 9816, 2556.5405405405404, 1416, 3181.4968052666527, 10121921.921921918, 216, 3616, 7060.4444444444443, 104.88888888888889, 7060.4444444444443, 116, -246.7520151730678, 6998.0768136557617, 0.70479450272271826
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 5, 36, 16, 9816, 2838.2222222222222, 1616, 3268.1240675095132, 10680634.920634925, 216, 5016, 7682.666666666667, 104.88888888888889, 7682.666666666667, 104.88888888888889, -275.16087516087515, 7653.537537537537, 0.78686326831612774
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 6, 34, 16, 9816, 3251.294117647059, 3016, 3290.5633995762819, 10827807.486631017, 216, 5016, 8016, 116, 8016, 171.55555555555554, -299.89304812834223, 8199.5294117647063, 0.82367898662643824
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 7, 38, 16, 9816, 2931.7894736842104, 1016, 3366.1692330945198, 11331095.305832148, 16, 5416, 7860.4444444444443, 16, 7860.4444444444443, 96, -270.31403873509134, 7932.5991902833994, 0.79640186401123225
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 8, 40, 16, 9816, 3006, 1416, 3293.4900824318452, 10847076.923076922, 416, 6016, 7916, 116, 7916, 116, -256.13508442776737, 8000.6341463414637, 0.82658595783996636
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 9, 39, 16, 9816, 2954.4615384615386, 2416, 3210.8873494487793, 10309797.570850208, 616, 5016, 7682.666666666667, 60.444444444444443, 7682.666666666667, 176, -250.44534412955466, 7712.9230769230762, 0.79089556273701067
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 10, 42, 16, 9816, 2977.9047619047619, 2816, 3089.0011315485917, 9541927.99070848, 616, 5216, 7516, 116, 7516, 161.45454545454547, -227.66388461226805, 7645.0143964562576, 0.81750167086635139
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 11, 34, 16, 9816, 3157.1764705882351, 2816, 3408.5558700760052, 11618253.119429592, 216, 5216, 8091, 91, 8091, 104.88888888888889, -314.62184873949582, 8348.4369747899163, 0.84489480301098863
